"
",Date,"
",Price,"
",Open,"
",High,"
",Low,"
",Vol., ,Change %,"
"
"
","Jan 21, 2021","
","30,873.0","
","35,522.0","
","35,522.0","
","30,609.0","
",22.35K, ,-13.09%,"
"
"
","Jan 20, 2021","
","35,521.1","
","35,915.0","
","36,263.0","
","33,447.0","
",14.14K, ,-1.22%,"
"
"
","Jan 19, 2021","
","35,958.0","
","36,699.0","
","37,673.0","
","35,958.0","
",9.61K, ,-2.02%,"
"
"
","Jan 18, 2021","
","36,699.0","
","35,913.0","
","36,906.0","
","35,180.0","
",8.41K, ,2.22%,"
"
"
","Jan 17, 2021","
","35,903.0","
","36,061.0","
","36,570.0","
","33,914.0","
",9.85K, ,-0.42%,"
"
"
","Jan 16, 2021","
","36,055.0","
","36,741.0","
","37,750.0","
","35,809.0","
",10.84K, ,-1.87%,"
"
"
","Jan 15, 2021","
","36,741.0","
","39,145.0","
","39,476.0","
","35,268.0","
",15.55K, ,-6.20%,"
"
"
","Jan 14, 2021","
","39,170.0","
","37,374.0","
","39,750.0","
","37,193.0","
",12.97K, ,4.80%,"
"
"
","Jan 13, 2021","
","37,375.0","
","34,106.0","
","37,418.0","
","33,160.0","
",14.89K, ,9.59%,"
"
"
","Jan 12, 2021","
","34,103.0","
","35,448.0","
","35,838.6","
","33,616.0","
",22.18K, ,-3.87%,"
"
"
","Jan 11, 2021","
","35,476.0","
","38,226.0","
","38,226.0","
","31,842.0","
",48.04K, ,-7.19%,"
"
"
","Jan 10, 2021","
","38,226.0","
","40,171.0","
","41,209.3","
","37,436.0","
",19.01K, ,-4.84%,"
"
"
","Jan 09, 2021","
","40,171.0","
","40,509.0","
","41,046.0","
","38,966.0","
",8.17K, ,-0.83%,"
"
"
","Jan 08, 2021","
","40,509.0","
","39,407.0","
","41,616.0","
","37,723.0","
",21.79K, ,2.80%,"
"
"
","Jan 07, 2021","
","39,407.0","
","36,755.0","
","39,672.0","
","36,755.0","
",22.11K, ,7.22%,"
"
"
","Jan 06, 2021","
","36,755.0","
","33,986.0","
","36,755.0","
","33,901.0","
",18.62K, ,8.12%,"
"
"
","Jan 05, 2021","
","33,996.0","
","32,020.0","
","33,996.0","
","30,979.1","
",14.48K, ,6.17%,"
"
"
","Jan 04, 2021","
","32,020.0","
","32,971.0","
","33,403.0","
","29,178.0","
",24.68K, ,-2.88%,"
"
"
","Jan 03, 2021","
","32,971.0","
","32,183.0","
","34,253.0","
","32,110.0","
",18.91K, ,2.44%,"
"
"
","Jan 02, 2021","
","32,185.0","
","29,346.0","
","33,168.0","
","29,192.0","
",22.01K, ,9.67%,"
"
"
","Jan 01, 2021","
","29,346.0","
","28,933.0","
","29,498.0","
","28,932.0","
",8.33K, ,1.43%,"
"
"
","Dec 31, 2020","
","28,933.0","
","28,880.0","
","29,133.0","
","28,358.0","
",12.22K, ,0.18%,"
"
"
","Dec 30, 2020","
","28,880.0","
","27,316.0","
","28,892.0","
","27,316.0","
",10.51K, ,5.73%,"
"
"
","Dec 29, 2020","
","27,315.0","
","27,058.0","
","27,315.0","
","25,923.0","
",8.92K, ,0.95%,"
"
"
","Dec 28, 2020","
","27,058.0","
","26,241.0","
","27,308.0","
","26,241.0","
",7.60K, ,3.11%,"
"
"
","Dec 27, 2020","
","26,241.0","
","26,410.0","
","28,051.1","
","26,241.0","
",17.96K, ,-0.65%,"
"
"
","Dec 26, 2020","
","26,412.0","
","24,717.0","
","26,577.0","
","24,566.0","
",13.15K, ,6.86%,"
"
"
","Dec 25, 2020","
","24,717.0","
","23,743.0","
","24,717.0","
","23,491.0","
",13.78K, ,4.14%,"
"
"
","Dec 24, 2020","
","23,735.0","
","23,234.0","
","23,735.0","
","22,860.0","
",4.75K, ,2.16%,"
"
"
","Dec 23, 2020","
","23,234.0","
","23,805.0","
","23,916.0","
","22,917.0","
",12.07K, ,-2.40%,"
"
"
","Dec 22, 2020","
","23,805.0","
","22,701.0","
","23,805.0","
","22,489.7","
",7.41K, ,4.86%,"
"
"
","Dec 21, 2020","
","22,701.0","
","23,432.7","
","23,901.0","
","22,483.0","
",14.18K, ,-3.10%,"
"
"
","Dec 20, 2020","
","23,427.0","
","23,804.0","
","24,099.0","
","23,331.7","
",9.60K, ,-1.58%,"
"
"
","Dec 19, 2020","
","23,804.0","
","23,127.0","
","24,058.0","
","22,966.0","
",9.67K, ,2.93%,"
"
"
","Dec 18, 2020","
","23,127.0","
","22,806.6","
","23,142.0","
","22,544.0","
",7.28K, ,1.41%,"
"
"
","Dec 17, 2020","
","22,806.6","
","21,322.0","
","23,492.0","
","21,322.0","
",22.87K, ,6.96%,"
"
"
","Dec 16, 2020","
","21,322.0","
","19,459.0","
","21,322.0","
","19,388.0","
",21.07K, ,9.57%,"
"
"
","Dec 15, 2020","
","19,459.0","
","19,282.0","
","19,548.0","
","19,135.0","
",6.93K, ,0.92%,"
"
"
","Dec 14, 2020","
","19,281.0","
","19,180.0","
","19,281.0","
","19,076.0","
",2.53K, ,0.53%,"
"
"
","Dec 13, 2020","
","19,180.0","
","18,818.0","
","19,338.1","
","18,747.0","
",4.83K, ,1.96%,"
"
"
","Dec 12, 2020","
","18,810.6","
","18,050.0","
","18,821.0","
","18,050.0","
",3.68K, ,4.21%,"
"
"
","Dec 11, 2020","
","18,050.0","
","18,260.0","
","18,260.0","
","17,764.0","
",6.57K, ,-1.15%,"
"
"
","Dec 10, 2020","
","18,260.0","
","18,560.0","
","18,560.0","
","18,155.0","
",3.66K, ,-1.62%,"
"
"
","Dec 09, 2020","
","18,560.0","
","18,337.0","
","18,630.0","
","17,827.0","
",9.77K, ,1.23%,"
"
"
","Dec 08, 2020","
","18,335.0","
","19,196.0","
","19,299.0","
","18,335.0","
",9.62K, ,-4.49%,"
"
"
","Dec 07, 2020","
","19,196.0","
","19,410.0","
","19,410.0","
","18,959.4","
",2.29K, ,-1.10%,"
"
"
","Dec 06, 2020","
","19,410.0","
","19,157.0","
","19,410.0","
","19,015.6","
",4.33K, ,1.32%,"
"
"
","Dec 05, 2020","
","19,157.0","
","18,657.0","
","19,157.0","
","18,657.0","
",3.66K, ,2.68%,"
"
"
","Dec 04, 2020","
","18,657.0","
","19,452.0","
","19,452.0","
","18,657.0","
",8.65K, ,-4.06%,"
"
"
","Dec 03, 2020","
","19,447.0","
","19,241.0","
","19,560.0","
","18,999.4","
",5.25K, ,1.07%,"
"
"
","Dec 02, 2020","
","19,241.0","
","18,807.0","
","19,275.0","
","18,538.0","
",7.63K, ,2.31%,"
"
"
","Dec 01, 2020","
","18,807.0","
","19,695.0","
","19,733.0","
","18,727.0","
",21.94K, ,-4.47%,"
"
"
","Nov 30, 2020","
","19,686.0","
","18,196.0","
","19,723.0","
","18,196.0","
",14.95K, ,8.19%,"
"
"
","Nov 29, 2020","
","18,196.0","
","17,746.0","
","18,212.0","
","17,579.2","
",3.99K, ,2.54%,"
"
"
","Nov 28, 2020","
","17,746.0","
","17,169.3","
","17,800.0","
","16,997.0","
",5.75K, ,3.36%,"
"
"
","Nov 27, 2020","
","17,169.3","
","17,211.7","
","17,492.0","
","16,614.9","
",11.21K, ,-0.29%,"
"
"
","Nov 26, 2020","
","17,219.0","
","18,727.0","
","18,824.0","
","16,592.0","
",34.34K, ,-8.07%,"
"
"
","Nov 25, 2020","
","18,730.0","
","19,134.8","
","19,303.0","
","18,730.0","
",13.48K, ,-2.12%,"
"
"
","Nov 24, 2020","
","19,134.8","
","18,373.0","
","19,349.0","
","18,357.0","
",14.94K, ,4.15%,"
"
"
","Nov 23, 2020","
","18,373.0","
","18,399.0","
","18,655.0","
","18,158.0","
",8.76K, ,-0.14%,"
"
"
","Nov 22, 2020","
","18,399.0","
","18,660.0","
","18,668.0","
","18,122.0","
",9.10K, ,-1.40%,"
"
"
","Nov 21, 2020","
","18,660.0","
","18,669.0","
","18,944.5","
","18,521.0","
",6.62K, ,-0.05%,"
"
"
","Nov 20, 2020","
","18,669.0","
","17,810.0","
","18,699.7","
","17,810.0","
",7.97K, ,4.82%,"
"
"
","Nov 19, 2020","
","17,810.0","
","17,773.0","
","18,140.0","
","17,486.0","
",5.57K, ,0.21%,"
"
"
","Nov 18, 2020","
","17,773.0","
","17,674.9","
","18,212.0","
","17,378.6","
",17.52K, ,0.56%,"
"
"
","Nov 17, 2020","
","17,674.9","
","16,710.0","
","17,740.0","
","16,627.0","
",12.21K, ,5.77%,"
"
"
","Nov 16, 2020","
","16,710.0","
","15,962.2","
","16,827.6","
","15,906.0","
",6.52K, ,4.68%,"
"
"
","Nov 15, 2020","
","15,962.2","
","16,057.0","
","16,095.0","
","15,871.0","
",2.56K, ,-0.60%,"
"
"
","Nov 14, 2020","
","16,058.3","
","16,310.0","
","16,310.0","
","15,833.0","
",5.09K, ,-1.54%,"
"
"
","Nov 13, 2020","
","16,310.0","
","16,296.2","
","16,405.0","
","16,079.0","
",7.70K, ,0.10%,"
"
"
","Nov 12, 2020","
","16,294.0","
","15,710.0","
","16,294.0","
","15,656.0","
",12.30K, ,3.72%,"
"
"
","Nov 11, 2020","
","15,710.0","
","15,312.0","
","15,911.6","
","15,312.0","
",6.94K, ,2.60%,"
"
"
","Nov 10, 2020","
","15,312.0","
","15,329.0","
","15,402.0","
","15,177.0","
",3.74K, ,-0.11%,"
"
"
","Nov 09, 2020","
","15,329.0","
","15,501.0","
","15,687.0","
","15,063.7","
",8.95K, ,-1.11%,"
"
"
","Nov 08, 2020","
","15,501.0","
","14,844.1","
","15,554.2","
","14,844.1","
",6.47K, ,4.43%,"
"
"
","Nov 07, 2020","
","14,844.1","
","15,571.7","
","15,610.0","
","14,734.0","
",14.37K, ,-4.67%,"
"
"
","Nov 06, 2020","
","15,571.7","
","15,568.0","
","15,876.0","
","15,441.0","
",12.10K, ,-0.01%,"
"
"
","Nov 05, 2020","
","15,574.0","
","14,160.0","
","15,574.0","
","14,160.0","
",15.90K, ,9.99%,"
"
"
","Nov 04, 2020","
","14,160.0","
","14,025.0","
","14,160.0","
","13,643.0","
",10.10K, ,0.96%,"
"
"
","Nov 03, 2020","
","14,025.0","
","13,562.0","
","14,025.0","
","13,401.0","
",5.81K, ,3.41%,"
"
"
","Nov 02, 2020","
","13,563.0","
","13,756.0","
","13,828.5","
","13,414.0","
",6.59K, ,-1.40%,"
"
"
","Nov 01, 2020","
","13,756.0","
","13,788.0","
","13,829.0","
","13,679.5","
",3.11K, ,-0.23%,"
"
"
","Oct 31, 2020","
","13,788.0","
","13,568.0","
","13,958.0","
","13,499.0","
",8.95K, ,1.62%,"
"
"
","Oct 30, 2020","
","13,568.0","
","13,451.0","
","13,642.2","
","13,250.0","
",4.66K, ,0.87%,"
"
"
","Oct 29, 2020","
","13,451.0","
","13,272.0","
","13,555.1","
","13,153.0","
",4.07K, ,1.35%,"
"
"
","Oct 28, 2020","
","13,272.0","
","13,626.3","
","13,763.0","
","13,041.2","
",7.11K, ,-2.60%,"
"
"
","Oct 27, 2020","
","13,626.3","
","13,061.0","
","13,703.5","
","13,061.0","
",8.98K, ,4.33%,"
"
"
","Oct 26, 2020","
","13,061.0","
","13,037.0","
","13,205.0","
","12,863.0","
",3.68K, ,0.18%,"
"
"
","Oct 25, 2020","
","13,037.0","
","13,127.0","
","13,298.0","
","12,990.0","
",3.63K, ,-0.72%,"
"
"
","Oct 24, 2020","
","13,132.0","
","12,935.0","
","13,166.0","
","12,905.0","
",1.97K, ,1.52%,"
"
"
","Oct 23, 2020","
","12,935.0","
","12,988.0","
","12,999.0","
","12,757.0","
",2.90K, ,-0.41%,"
"
"
","Oct 22, 2020","
","12,988.0","
","12,810.9","
","13,128.0","
","12,738.3","
",6.09K, ,1.27%,"
"
"
","Oct 21, 2020","
","12,825.0","
","11,925.0","
","13,099.0","
","11,925.0","
",15.40K, ,7.55%,"
"
"
","Oct 20, 2020","
","11,925.0","
","11,757.0","
","11,980.0","
","11,723.0","
",5.42K, ,1.43%,"
"
"
","Oct 19, 2020","
","11,757.0","
","11,518.0","
","11,764.0","
","11,451.0","
",3.77K, ,2.08%,"
"
"
","Oct 18, 2020","
","11,518.0","
","11,375.0","
","11,518.0","
","11,366.0","
",1.32K, ,1.26%,"
"
"
","Oct 17, 2020","
","11,375.0","
","11,325.0","
","11,375.0","
","11,325.0","
",1.04K, ,0.44%,"
"
"
","Oct 16, 2020","
","11,325.0","
","11,509.0","
","11,540.0","
","11,268.2","
",3.46K, ,-1.60%,"
"
"
","Oct 15, 2020","
","11,509.0","
","11,440.0","
","11,513.0","
","11,335.0","
",4.26K, ,0.60%,"
"
"
","Oct 14, 2020","
","11,440.0","
","11,442.0","
","11,547.0","
","11,347.0","
",2.69K, ,-0.02%,"
"
"
","Oct 13, 2020","
","11,442.0","
","11,560.0","
","11,560.0","
","11,392.5","
",3.91K, ,-1.02%,"
"
"
","Oct 12, 2020","
","11,560.0","
","11,385.0","
","11,698.9","
","11,284.0","
",6.37K, ,1.54%,"
"
"
","Oct 11, 2020","
","11,385.0","
","11,308.0","
","11,430.0","
","11,308.0","
",1.48K, ,0.68%,"
"
"
","Oct 10, 2020","
","11,308.0","
","11,071.0","
","11,450.0","
","11,071.0","
",4.17K, ,2.14%,"
"
"
","Oct 09, 2020","
","11,071.0","
","10,943.0","
","11,102.4","
","10,878.0","
",2.57K, ,1.17%,"
"
"
","Oct 08, 2020","
","10,943.0","
","10,687.0","
","10,943.0","
","10,577.0","
",3.64K, ,2.40%,"
"
"
","Oct 07, 2020","
","10,687.0","
","10,613.7","
","10,687.0","
","10,584.1","
",1.67K, ,0.69%,"
"
"
","Oct 06, 2020","
","10,613.7","
","10,807.0","
","10,807.0","
","10,592.0","
",3.22K, ,-1.79%,"
"
"
","Oct 05, 2020","
","10,807.0","
","10,687.0","
","10,807.0","
","10,669.0","
",1.78K, ,1.12%,"
"
"
","Oct 04, 2020","
","10,687.0","
","10,558.6","
","10,694.1","
","10,557.6","
",1.63K, ,1.22%,"
"
"
","Oct 03, 2020","
","10,558.6","
","10,586.0","
","10,608.0","
","10,535.0","
",0.83K, ,-0.26%,"
"
"
","Oct 02, 2020","
","10,586.0","
","10,634.0","
","10,634.0","
","10,476.0","
",3.74K, ,-0.45%,"
"
"
","Oct 01, 2020","
","10,634.0","
","10,795.0","
","10,909.0","
","10,523.0","
",5.68K, ,-1.48%,"
"
"
","Sep 30, 2020","
","10,794.0","
","10,856.0","
","10,856.0","
","10,715.0","
",1.50K, ,-0.57%,"
"
"
","Sep 29, 2020","
","10,856.0","
","10,712.0","
","10,856.0","
","10,697.0","
",1.79K, ,1.34%,"
"
"
","Sep 28, 2020","
","10,712.0","
","10,803.0","
","10,941.0","
","10,712.0","
",3.79K, ,-0.84%,"
"
"
","Sep 27, 2020","
","10,803.0","
","10,750.0","
","10,807.1","
","10,664.0","
",1.75K, ,0.49%,"
"
"
","Sep 26, 2020","
","10,750.0","
","10,708.0","
","10,776.9","
","10,700.7","
",0.94K, ,0.39%,"
"
"
","Sep 25, 2020","
","10,708.0","
","10,754.0","
","10,765.0","
","10,629.0","
",2.35K, ,-0.43%,"
"
"
","Sep 24, 2020","
","10,754.0","
","10,263.0","
","10,760.0","
","10,263.0","
",3.20K, ,4.78%,"
"
"
","Sep 23, 2020","
","10,263.0","
","10,549.0","
","10,549.0","
","10,255.0","
",3.09K, ,-2.71%,"
"
"
","Sep 22, 2020","
","10,549.0","
","10,435.0","
","10,589.0","
","10,435.0","
",2.41K, ,1.10%,"
"
"
","Sep 21, 2020","
","10,434.0","
","10,934.5","
","10,980.9","
","10,434.0","
",6.01K, ,-4.58%,"
"
"
","Sep 20, 2020","
","10,934.5","
","11,099.0","
","11,099.0","
","10,848.2","
",1.82K, ,-1.48%,"
"
"
","Sep 19, 2020","
","11,099.0","
","10,957.2","
","11,127.0","
","10,957.2","
",2.47K, ,1.29%,"
"
"
","Sep 18, 2020","
","10,957.2","
","10,959.0","
","11,022.0","
","10,868.0","
",2.26K, ,-0.02%,"
"
"
","Sep 17, 2020","
","10,959.0","
","10,971.3","
","11,040.4","
","10,812.7","
",2.51K, ,-0.11%,"
"
"
","Sep 16, 2020","
","10,971.3","
","10,797.0","
","11,091.0","
","10,690.9","
",4.80K, ,1.61%,"
"
"
","Sep 15, 2020","
","10,797.0","
","10,690.0","
","10,899.9","
","10,690.0","
",4.99K, ,1.04%,"
"
"
","Sep 14, 2020","
","10,686.0","
","10,331.0","
","10,754.0","
","10,331.0","
",3.68K, ,3.44%,"
"
"
","Sep 13, 2020","
","10,331.0","
","10,458.0","
","10,560.0","
","10,244.0","
",4.04K, ,-1.21%,"
"
"
","Sep 12, 2020","
","10,458.0","
","10,405.0","
","10,463.5","
","10,352.0","
",1.43K, ,0.51%,"
"
"
","Sep 11, 2020","
","10,405.0","
","10,355.0","
","10,405.0","
","10,220.0","
",2.47K, ,0.48%,"
"
"
","Sep 10, 2020","
","10,355.0","
","10,240.0","
","10,407.0","
","10,240.0","
",3.55K, ,1.12%,"
"
"
","Sep 09, 2020","
","10,240.0","
","10,149.8","
","10,324.0","
","10,030.0","
",2.41K, ,0.89%,"
"
"
","Sep 08, 2020","
","10,149.8","
","10,397.0","
","10,397.0","
","10,007.0","
",6.76K, ,-2.38%,"
"
"
","Sep 07, 2020","
","10,397.0","
","10,276.0","
","10,397.0","
","9,964.1","
",6.30K, ,1.18%,"
"
"
","Sep 06, 2020","
","10,276.0","
","10,196.9","
","10,325.0","
","10,122.0","
",2.76K, ,0.77%,"
"
"
","Sep 05, 2020","
","10,197.0","
","10,484.7","
","10,517.7","
","10,046.2","
",8.51K, ,-2.74%,"
"
"
","Sep 04, 2020","
","10,484.7","
","10,170.0","
","10,593.0","
","10,170.0","
",13.59K, ,3.09%,"
"
"
","Sep 03, 2020","
","10,170.0","
","11,408.0","
","11,408.0","
","10,011.0","
",15.88K, ,-10.85%,"
"
"
","Sep 02, 2020","
","11,408.0","
","11,942.0","
","11,942.0","
","11,334.0","
",6.19K, ,-4.47%,"
"
"
","Sep 01, 2020","
","11,942.0","
","11,671.0","
","12,037.0","
","11,616.0","
",5.02K, ,2.32%,"
"
"
","Aug 31, 2020","
","11,671.0","
","11,729.9","
","11,734.0","
","11,639.1","
",2.24K, ,-0.50%,"
"
"
","Aug 30, 2020","
","11,729.9","
","11,492.0","
","11,729.9","
","11,492.0","
",2.10K, ,2.07%,"
"
"
","Aug 29, 2020","
","11,492.0","
","11,545.0","
","11,587.0","
","11,476.3","
",1.52K, ,-0.46%,"
"
"
","Aug 28, 2020","
","11,545.0","
","11,343.0","
","11,545.0","
","11,343.0","
",2.02K, ,1.78%,"
"
"
","Aug 27, 2020","
","11,343.0","
","11,471.1","
","11,471.1","
","11,254.0","
",4.81K, ,-1.12%,"
"
"
","Aug 26, 2020","
","11,471.0","
","11,341.0","
","11,482.0","
","11,316.0","
",2.48K, ,1.15%,"
"
"
","Aug 25, 2020","
","11,341.0","
","11,768.0","
","11,768.0","
","11,200.0","
",6.16K, ,-3.63%,"
"
"
","Aug 24, 2020","
","11,768.0","
","11,663.0","
","11,817.9","
","11,616.8","
",1.99K, ,0.90%,"
"
"
","Aug 23, 2020","
","11,663.0","
","11,685.0","
","11,692.6","
","11,551.0","
",1.93K, ,-0.19%,"
"
"
","Aug 22, 2020","
","11,685.0","
","11,531.0","
","11,690.7","
","11,449.0","
",3.46K, ,1.34%,"
"
"
","Aug 21, 2020","
","11,531.0","
","11,884.0","
","11,889.0","
","11,531.0","
",6.10K, ,-2.97%,"
"
"
","Aug 20, 2020","
","11,884.0","
","11,778.0","
","11,900.0","
","11,719.0","
",2.73K, ,0.90%,"
"
"
","Aug 19, 2020","
","11,778.0","
","11,961.8","
","12,004.0","
","11,694.6","
",6.29K, ,-1.54%,"
"
"
","Aug 18, 2020","
","11,961.8","
","12,300.0","
","12,359.0","
","11,927.2","
",7.18K, ,-2.75%,"
"
"
","Aug 17, 2020","
","12,300.0","
","11,925.0","
","12,415.0","
","11,826.1","
",10.12K, ,3.14%,"
"
"
","Aug 16, 2020","
","11,925.0","
","11,873.4","
","11,925.0","
","11,781.0","
",2.71K, ,0.43%,"
"
"
","Aug 15, 2020","
","11,873.4","
","11,761.0","
","11,977.4","
","11,761.0","
",4.04K, ,0.96%,"
"
"
","Aug 14, 2020","
","11,761.0","
","11,792.5","
","11,824.0","
","11,699.0","
",4.65K, ,-0.27%,"
"
"
","Aug 13, 2020","
","11,792.5","
","11,589.0","
","11,792.5","
","11,388.0","
",5.78K, ,1.74%,"
"
"
","Aug 12, 2020","
","11,591.0","
","11,379.8","
","11,591.0","
","11,257.0","
",5.82K, ,1.86%,"
"
"
","Aug 11, 2020","
","11,379.8","
","11,892.0","
","11,912.0","
","11,278.0","
",7.11K, ,-4.31%,"
"
"
","Aug 10, 2020","
","11,892.0","
","11,675.7","
","12,024.0","
","11,675.7","
",6.57K, ,1.85%,"
"
"
","Aug 09, 2020","
","11,675.7","
","11,764.0","
","11,782.0","
","11,572.0","
",1.57K, ,-0.75%,"
"
"
","Aug 08, 2020","
","11,764.0","
","11,580.0","
","11,772.0","
","11,564.0","
",1.87K, ,1.59%,"
"
"
","Aug 07, 2020","
","11,580.0","
","11,759.0","
","11,845.0","
","11,509.0","
",5.09K, ,-1.52%,"
"
"
","Aug 06, 2020","
","11,759.0","
","11,735.8","
","11,858.0","
","11,649.7","
",3.90K, ,0.20%,"
"
"
","Aug 05, 2020","
","11,735.8","
","11,184.0","
","11,735.8","
","11,182.0","
",5.79K, ,4.93%,"
"
"
","Aug 04, 2020","
","11,184.0","
","11,226.5","
","11,346.8","
","11,096.0","
",3.26K, ,-0.38%,"
"
"
","Aug 03, 2020","
","11,226.5","
","11,053.8","
","11,389.0","
","11,053.8","
",4.09K, ,1.56%,"
"
"
","Aug 02, 2020","
","11,053.8","
","11,804.7","
","11,917.0","
","11,032.0","
",13.22K, ,-6.36%,"
"
"
","Aug 01, 2020","
","11,804.7","
","11,350.0","
","11,804.7","
","11,307.0","
",10.57K, ,4.01%,"
"
"
","Jul 31, 2020","
","11,350.0","
","11,123.0","
","11,378.0","
","11,038.0","
",5.83K, ,2.04%,"
"
"
","Jul 30, 2020","
","11,123.0","
","11,117.0","
","11,180.0","
","10,965.0","
",4.25K, ,0.05%,"
"
"
","Jul 29, 2020","
","11,117.0","
","10,932.0","
","11,240.0","
","10,929.2","
",8.82K, ,1.69%,"
"
"
","Jul 28, 2020","
","10,932.0","
","11,044.0","
","11,211.8","
","10,761.0","
",9.88K, ,-1.01%,"
"
"
","Jul 27, 2020","
","11,044.0","
","9,946.3","
","11,249.1","
","9,946.3","
",21.58K, ,11.02%,"
"
"
","Jul 26, 2020","
","9,948.1","
","9,714.9","
","10,008.0","
","9,685.8","
",8.94K, ,2.40%,"
"
"
","Jul 25, 2020","
","9,714.9","
","9,559.1","
","9,730.5","
","9,559.1","
",2.56K, ,1.63%,"
"
"
","Jul 24, 2020","
","9,559.4","
","9,615.0","
","9,615.0","
","9,505.3","
",2.26K, ,-0.58%,"
"
"
","Jul 23, 2020","
","9,615.0","
","9,557.7","
","9,642.9","
","9,494.6","
",4.70K, ,0.60%,"
"
"
","Jul 22, 2020","
","9,557.7","
","9,402.0","
","9,557.7","
","9,349.3","
",4.14K, ,1.66%,"
"
"
","Jul 21, 2020","
","9,402.0","
","9,179.2","
","9,434.0","
","9,179.2","
",5.40K, ,2.43%,"
"
"
","Jul 20, 2020","
","9,179.2","
","9,231.2","
","9,231.2","
","9,169.7","
",1.40K, ,-0.56%,"
"
"
","Jul 19, 2020","
","9,231.2","
","9,189.1","
","9,231.2","
","9,130.5","
",1.44K, ,0.46%,"
"
"
","Jul 18, 2020","
","9,189.1","
","9,167.3","
","9,200.1","
","9,142.9","
",1.17K, ,0.24%,"
"
"
","Jul 17, 2020","
","9,167.3","
","9,149.9","
","9,172.0","
","9,128.8","
",1.06K, ,0.19%,"
"
"
","Jul 16, 2020","
","9,149.9","
","9,210.1","
","9,215.7","
","9,092.1","
",2.87K, ,-0.65%,"
"
"
","Jul 15, 2020","
","9,210.1","
","9,263.4","
","9,263.4","
","9,195.7","
",0.90K, ,-0.58%,"
"
"
","Jul 14, 2020","
","9,263.4","
","9,252.0","
","9,270.7","
","9,194.8","
",2.20K, ,0.12%,"
"
"
","Jul 13, 2020","
","9,252.0","
","9,315.8","
","9,344.8","
","9,238.1","
",1.93K, ,-0.68%,"
"
"
","Jul 12, 2020","
","9,315.8","
","9,246.3","
","9,315.8","
","9,195.6","
",1.86K, ,0.75%,"
"
"
","Jul 11, 2020","
","9,246.3","
","9,305.7","
","9,305.7","
","9,221.8","
",0.81K, ,-0.64%,"
"
"
","Jul 10, 2020","
","9,305.7","
","9,248.9","
","9,305.7","
","9,161.9","
",1.42K, ,0.61%,"
"
"
","Jul 09, 2020","
","9,248.9","
","9,447.0","
","9,447.0","
","9,215.0","
",3.71K, ,-2.10%,"
"
"
","Jul 08, 2020","
","9,447.0","
","9,267.5","
","9,480.7","
","9,267.5","
",3.81K, ,1.94%,"
"
"
","Jul 07, 2020","
","9,267.5","
","9,361.0","
","9,361.0","
","9,255.1","
",1.63K, ,-1.00%,"
"
"
","Jul 06, 2020","
","9,361.0","
","9,089.7","
","9,361.0","
","9,080.1","
",4.26K, ,2.99%,"
"
"
","Jul 05, 2020","
","9,089.7","
","9,147.7","
","9,152.3","
","9,004.9","
",2.08K, ,-0.63%,"
"
"
","Jul 04, 2020","
","9,147.7","
","9,073.9","
","9,203.5","
","9,060.0","
",1.13K, ,0.81%,"
"
"
","Jul 03, 2020","
","9,073.9","
","9,100.0","
","9,135.5","
","9,058.1","
",1.09K, ,-0.29%,"
"
"
","Jul 02, 2020","
","9,100.0","
","9,239.9","
","9,266.1","
","8,950.2","
",3.79K, ,-1.51%,"
"
"
","Jul 01, 2020","
","9,239.9","
","9,150.6","
","9,298.0","
","9,109.5","
",2.19K, ,0.98%,"
"
"
","Jun 30, 2020","
","9,150.6","
","9,194.4","
","9,206.5","
","9,077.1","
",1.83K, ,-0.48%,"
"
"
","Jun 29, 2020","
","9,194.4","
","9,127.8","
","9,242.1","
","9,030.2","
",3.64K, ,0.73%,"
"
"
","Jun 28, 2020","
","9,127.8","
","9,015.3","
","9,193.2","
","8,949.4","
",2.11K, ,1.25%,"
"
"
","Jun 27, 2020","
","9,015.3","
","9,173.1","
","9,199.5","
","8,857.3","
",3.37K, ,-1.72%,"
"
"
","Jun 26, 2020","
","9,173.1","
","9,257.0","
","9,299.0","
","9,054.1","
",3.69K, ,-0.91%,"
"
"
","Jun 25, 2020","
","9,257.0","
","9,312.1","
","9,344.0","
","9,012.7","
",5.55K, ,-0.59%,"
"
"
","Jun 24, 2020","
","9,312.1","
","9,635.1","
","9,684.1","
","9,222.3","
",5.52K, ,-3.35%,"
"
"
","Jun 23, 2020","
","9,635.1","
","9,697.7","
","9,724.0","
","9,594.7","
",3.42K, ,-0.65%,"
"
"
","Jun 22, 2020","
","9,697.7","
","9,298.1","
","9,794.2","
","9,285.2","
",5.88K, ,4.30%,"
"
"
","Jun 21, 2020","
","9,298.1","
","9,371.3","
","9,431.1","
","9,292.1","
",1.34K, ,-0.78%,"
"
"
","Jun 20, 2020","
","9,371.3","
","9,315.5","
","9,401.0","
","9,178.6","
",1.87K, ,0.60%,"
"
"
","Jun 19, 2020","
","9,315.5","
","9,400.0","
","9,439.9","
","9,241.8","
",2.62K, ,-0.90%,"
"
"
","Jun 18, 2020","
","9,400.0","
","9,473.3","
","9,496.4","
","9,287.2","
",1.66K, ,-0.77%,"
"
"
","Jun 17, 2020","
","9,473.3","
","9,534.4","
","9,566.0","
","9,261.3","
",3.14K, ,-0.64%,"
"
"
","Jun 16, 2020","
","9,534.4","
","9,435.0","
","9,589.9","
","9,388.1","
",3.44K, ,1.07%,"
"
